483;372;current
483;373;current
483;374;current
484;375;current
484;376;current
484;377;current
485;378;current
485;379;current
486;380;current
486;381;current
486;382;current
486;383;current
486;384;current
487;385;current
487;386;current
488;387;current
488;388;current
488;389;current
488;390;current
495;391;current
495;392;current
495;393;current
495;394;current
495;395;current
496;396;current
499;397;current
499;398;current
499;399;current
501;400;current
501;401;current
502;402;current
504;403;current
504;404;current
504;405;current
504;406;current
504;407;current
505;408;current
505;409;current
505;410;current
505;411;current
508;412;current
508;413;current
508;414;current
508;415;current
509;416;current
509;417;current
510;418;current
510;419;current
510;420;current
510;421;current
513;422;current
514;423;current
515;424;current
515;425;current
515;426;current
515;427;current
516;428;current
516;429;current
516;430;current
517;431;current
517;432;current
517;433;current
517;434;current
518;435;current
518;436;current
518;437;current
519;438;current
519;439;current
519;440;current
519;441;current
519;442;current
519;443;current
520;444;current
520;158;current
522;445;current
522;446;current
522;447;current
524;448;current
525;449;current
525;450;current
525;451;current
526;452;current
527;453;current
527;454;current
527;455;current
528;456;current
528;457;current
536;458;current
536;459;current
546;460;current
547;461;current
547;462;current
549;463;current
549;464;current
549;465;current
549;466;current
549;467;current
550;468;current
551;469;current
551;470;current
551;471;current
551;472;current
553;473;current
553;474;current
554;475;current
554;476;current
554;477;current
554;478;current
554;479;current
554;480;current
555;481;current
555;482;current
555;483;current
555;484;current
555;485;current
559;486;current
560;487;current
560;488;current
560;489;current
561;490;current
561;491;current
561;492;current
562;493;current
562;494;current
562;211;current
564;495;current
564;496;current
564;497;current
566;498;current
566;499;current
569;500;current
569;501;current
574;502;current
575;503;current
575;504;current
575;505;current
576;506;current
576;507;current
576;508;current
576;509;current
576;510;current
577;511;current
577;512;current
577;513;current
577;514;current
579;515;current
579;516;current
579;517;current
579;518;current
582;519;current
584;520;current
584;521;current
587;522;current
587;523;current
587;524;current
589;525;current
589;526;current
589;527;current
589;528;current
589;529;current
589;530;current
593;531;current
593;532;current
593;533;current
593;534;current
593;535;current
594;536;current
594;537;current
595;538;current
596;539;current
596;540;current
597;541;current
599;542;current
599;543;current
599;544;current
604;545;current
604;546;current
604;547;current
604;548;current
611;151;current
612;549;current
612;550;current
612;551;current
612;552;current
612;553;current
614;554;current
615;555;current
615;556;current
615;557;current
617;558;current
617;559;current
617;560;current
618;561;current
618;562;current
619;563;current
619;564;current
620;565;current
620;566;current
621;567;current
621;568;current
621;569;current
621;570;current
626;571;current
626;572;current
626;573;current
628;574;current
628;575;current
628;576;current
632;346;current
632;577;current
633;578;current
633;579;current
636;580;current
636;581;current
638;582;current
638;583;current
638;584;current
643;585;current
644;586;current
644;587;current
644;588;current
646;589;current
646;590;current
649;591;current
651;592;current
651;593;current
653;594;current
654;595;current
654;596;current
655;597;current
659;598;current
659;599;current
659;600;current
659;601;current
659;390;current
662;602;current
662;603;current
662;604;current
662;605;current
662;606;current
663;607;current
664;608;current
666;609;current
666;610;current
666;611;current
666;612;current
668;613;current
668;614;current
670;615;current
670;616;current
675;617;current
675;618;current
677;619;current
686;614;current
687;620;current
687;621;current
693;622;current
694;623;current
694;624;current
697;625;current
697;626;current
697;627;current
699;628;current
700;629;current
701;630;current
701;631;current
702;632;current
703;633;current
703;634;current
703;635;current
705;636;current
705;637;current
705;638;current
705;639;current
706;640;current
706;641;current
709;642;current
709;643;current
710;644;current
710;645;current
710;646;current
711;647;current
711;648;current
711;649;current
711;650;current
711;651;current
715;652;current
717;653;current
717;654;current
717;655;current
718;656;current
718;657;current
718;658;current
718;659;current
718;660;current
718;661;current
718;662;current
719;663;current
719;664;current
719;665;current
721;666;current
721;667;current
723;668;current
725;669;current
725;670;current
725;671;current
726;672;current
726;673;current
726;674;current
736;675;current
736;676;current
737;677;current
737;678;current
740;679;current
740;680;current
740;681;current
740;682;current
741;683;current
744;684;current
747;685;current
747;686;current
754;687;current
754;688;current
754;689;current
755;690;current
755;691;current
755;692;current
755;693;current
756;694;current
759;695;current
761;696;current
761;697;current
762;698;current
762;699;current
762;700;current
765;701;current
774;702;current
774;703;current
778;704;current
778;705;current
778;706;current
778;707;current
779;708;current
780;709;current
781;710;current
784;711;current
784;712;current
784;713;current
784;714;current
784;715;current
787;716;current
787;717;current
794;718;current
796;719;current
798;720;current
803;721;current
805;722;current
808;723;current
811;724;current
812;725;current
812;726;current
815;727;current
815;728;current
815;729;current
815;730;current
816;731;current
816;732;current
820;733;current
826;734;current
835;735;current
841;736;current
841;737;current
841;738;current
841;739;current
841;740;current
842;741;current
842;742;current
847;743;current
847;744;current
848;745;current
848;746;current
848;747;current
849;748;current
849;749;current
850;750;current
850;751;current
850;752;current
850;753;current
850;754;current
859;755;current
859;756;current
860;757;current
864;758;current
864;759;current
869;760;current
870;761;current
870;762;current
875;294;current
891;763;current
895;764;current
895;765;current
909;766;current
911;767;current
911;768;current
911;769;current
911;770;current
916;771;current
916;772;current
916;773;current
916;774;current
917;775;current
917;776;current
917;777;current
917;778;current
920;779;current
920;780;current
920;781;current
921;782;current
921;783;current
924;784;current
924;785;current
927;786;current
928;787;current
930;788;current
931;789;current
932;790;current
933;791;current
936;792;current
936;793;current
936;794;current
937;795;current
938;796;current
940;797;current
940;798;current
940;799;current
940;800;current
940;801;current
942;802;current
944;803;current
944;804;current
946;805;current
946;806;current
946;807;current
946;808;current
949;809;current
950;810;current
952;811;current
956;812;current
956;813;current
964;814;current
964;815;current
964;816;current
964;817;current
965;818;current
969;819;current
969;820;current
969;821;current
971;822;current
972;823;current
975;824;current
975;825;current
982;826;current
983;827;current
983;828;current
989;829;current
991;830;current
991;831;current
993;832;current
996;833;current
997;834;current
997;835;current
997;836;current
997;837;current
998;838;current
1004;839;current
1004;840;current
1010;841;current
1010;842;current
1015;843;current
1015;844;current
1017;845;current
1018;846;current
1018;847;current
1019;848;current
1019;849;current
1019;850;current
1019;851;current
1019;852;current
1020;853;current
1020;854;current
1020;855;current
1021;856;current
1022;857;current
1025;858;current
1025;859;current
1028;860;current
1028;861;current
1029;862;current
1030;863;current
1030;686;current
1030;864;current
1030;865;current
1030;866;current
1033;867;current
1039;868;current
1039;869;current
1039;870;current
1041;871;current
1041;872;current
1041;873;current
1041;874;current
1043;875;current
1043;876;current
1045;877;current
1051;878;current
1051;879;current
1051;880;current
1051;881;current
1051;882;current
1051;883;current
1052;884;current
1053;885;current
1055;886;current
1055;887;current
1055;888;current
1056;889;current
1061;890;current
1062;891;current
1062;892;current
1063;893;current
1063;894;current
1065;895;current
1066;896;current
1066;897;current
1066;898;current
1071;899;current
1081;900;current
1081;901;current
1081;902;current
1081;903;current
1087;904;current
1087;905;current
1088;906;current
1090;907;current
1090;908;current
1092;909;current
1092;910;current
1097;911;current
1103;912;current
1103;913;current
1103;914;current
1103;915;current
1104;916;current
1111;917;current
1111;918;current
1111;919;current
1118;920;current
1118;921;current
1118;922;current
1119;923;current
1119;924;current
1119;925;current
1123;926;current
1123;927;current
1123;928;current
1125;929;current
1125;930;current
1126;931;current
1126;932;current
1126;933;current
1127;934;current
1128;935;current
1131;936;current
1131;937;current
1132;938;current
1132;939;current
1135;940;current
1135;941;current
1136;942;current
1138;943;current
1138;944;current
1140;945;current
1140;946;current
1140;947;current
1140;948;current
1140;949;current
1145;950;current
1151;951;current
1151;952;current
1151;953;current
1155;954;current
1162;955;current
1162;956;current
1162;957;current
1162;958;current
1169;959;current
1174;960;current
1174;961;current
1174;962;current
1174;963;current
1174;964;current
1175;965;current
1175;966;current
1176;967;current
1176;968;current
1176;903;current
1178;969;current
1178;970;current
1178;971;current
1181;972;current
1181;973;current
1181;974;current
1181;975;current
1182;976;current
1182;977;current
1182;978;current
1182;979;current
1185;980;current
1185;981;current
1185;982;current
1187;983;current
1188;984;current
1188;985;current
1188;986;current
1188;987;current
1189;988;current
1189;989;current
1189;990;current
1189;991;current
1190;992;current
1190;993;current
1191;994;current
1195;995;current
1195;996;current
1196;997;current
1196;998;current
1196;999;current
1197;1000;current
1197;1001;current
1199;1002;current
1200;1003;current
1202;1004;current
1202;1005;current
1202;1006;current
1202;1007;current
1203;1008;current
1203;1009;current
1203;1010;current
1206;1011;current
1206;1012;current
1207;1013;current
1207;1014;current
1208;110;current
1208;1015;current
1208;1016;current
1208;1017;current
1211;1018;current
1213;1019;current
1215;1020;current
1216;1021;current
1217;1022;current
1217;1023;current
1218;1024;current
1221;1025;current
1221;913;current
1221;1026;current
1223;1027;current
1223;1028;current
1223;1029;current
1224;1030;current
1224;1031;current
1226;1032;current
1226;1033;current
1226;1034;current
1226;1035;current
1227;1036;current
1227;1037;current
1228;1038;current
1228;1039;current
1228;914;current
1228;1040;current
1229;1041;current
1229;1042;current
1229;1043;current
1229;1044;current
1229;1045;current
1230;1046;current
1230;1047;current
1232;323;current
1232;326;current
1232;1048;current
1232;1049;current
1232;1050;current
1234;1051;current
1234;1052;current
1234;1053;current
1234;1054;current
1234;1055;current
1237;1056;current
1237;1057;current
1237;1058;current
1240;1059;current
1240;1060;current
1240;1061;current
1240;1062;current
1240;914;current
1242;1063;current
1243;1064;current
1243;1065;current
1243;1066;current
1244;1067;current
1244;1068;current
1244;1069;current
1250;1070;current
1250;1071;current
1250;1072;current
1253;1073;current
1254;1074;current
1254;1075;current
1254;1076;current
1254;1077;current
1254;1078;current
1254;1079;current
1254;1080;current
1254;1081;current
1254;1082;current
1255;1083;current
1255;1084;current
1258;1085;current
1259;1086;current
1259;1087;current
1260;1088;current
1260;1089;current
1260;1090;current
1260;1091;current
1260;1092;current
1261;1093;current
1261;1094;current
1262;481;current
1262;1095;current
1262;1096;current
1262;1097;current
1262;1098;current
1264;1099;current
1264;1100;current
1264;1101;current
1264;453;current
1264;454;current
1265;1102;current
1265;1103;current
1266;1104;current
1266;1105;current
1268;1106;current
1268;1107;current
1268;1108;current
1272;1109;current
1274;1110;current
1278;1111;current
1278;1112;current
1278;1113;current
1278;1114;current
1280;1115;current
1287;1116;current
1287;1117;current
1288;1118;current
1288;1119;current
1288;1120;current
1288;1121;current
1290;1122;current
1290;1123;current
1290;1124;current
1292;1125;current
1292;1126;current
1293;1127;current
1294;1128;current
1294;1129;current
1294;1130;current
1294;1131;current
1296;1132;current
1296;1133;current
1298;1134;current
1298;1135;current
1299;1136;current
1299;1137;current
1299;1138;current
1305;1139;current
1305;1140;current
1305;1141;current
1305;1142;current
1307;1143;current
1309;1144;current
1311;1145;current
1311;1146;current
1312;1147;current
1312;1148;current
1315;1149;current
1316;1150;current
1316;1151;current
1316;1152;current
1316;1153;current
1316;1154;current
1317;1155;current
1322;1156;current
1329;1157;current
1329;1158;current
1329;1159;current
1331;1160;current
1335;1161;current
1336;1162;current
1336;1163;current
1336;1164;current
1336;1165;current
1338;1137;current
1338;1166;current
1338;1167;current
1338;1138;current
1340;1168;current
1340;1169;current
1342;1170;current
1343;1171;current
1343;1172;current
1343;1173;current
1347;1174;current
1350;1175;current
1353;1176;current
1353;1177;current
1353;1178;current
1353;1179;current
1354;1180;current
1354;1181;current
1354;1182;current
1358;1183;current
1358;1184;current
1358;1185;current
1359;1186;current
1360;1187;current
1360;1188;current
1365;1189;current
1365;1190;current
1365;1191;current
1366;1192;current
1372;1193;current
1373;1194;current
1373;1195;current
1373;1196;current
1373;1197;current
1374;1198;current
1374;1199;current
1374;1200;current
1377;1201;current
1377;1202;current
1377;1203;current
1377;1204;current
1378;1205;current
1379;1206;current
1379;1207;current
1379;1208;current
1382;1209;current
1383;1210;current
1383;1211;current
1383;1212;current
1385;1213;current
1385;1214;current
1385;1215;current
1385;1216;current
1386;1217;current
1389;1218;current
1389;1219;current
1391;1220;current
1391;1221;current
1391;1200;current
1392;1222;current
1392;1223;current
1392;1224;current
1393;1225;current
1393;1226;current
1393;1227;current
1393;1228;current
1395;1229;current
1396;1230;current
1396;1231;current
1398;1232;current
1398;1233;current
1401;1234;current
1403;1235;current
1403;1236;current
1404;1237;current
1408;1238;current
1409;1239;current
1409;1240;current
1409;1241;current
1410;1242;current
1410;1243;current
1410;1244;current
1411;1245;current
1411;1246;current
1414;1247;current
1423;1248;current
1423;1249;current
1427;1250;current
1428;860;current
1435;1251;current
1435;1252;current
1438;1253;current
1438;1254;current
1438;1255;current
1438;1256;current
1438;1257;current
1450;1258;current
1450;1259;current
1450;1260;current
1450;1261;current
1452;1262;current
1452;1263;current
1454;1264;current
1454;1265;current
1454;1266;current
1457;1267;current
1458;1268;current
1459;1269;current
1459;1270;current
1460;1271;current
1460;1272;current
1460;1273;current
1462;1274;current
1462;1275;current
1462;1276;current
1468;1277;current
1472;1278;current
1477;1279;current
1477;1280;current
1488;1281;current
1488;1282;current
1496;1283;current
1498;1284;current
1501;1285;current
1502;1286;current
1502;1287;current
1505;1288;current
1506;1289;current
1506;1290;current
1506;1291;current
1506;1292;current
1506;1293;current
1507;1294;current
1509;1295;current
1517;1296;current
1520;1297;current
1522;1298;current
1522;1299;current
1526;1300;current
1526;1301;current
1526;1302;current
1530;846;current
1530;1303;current
1532;1304;current
1532;1305;current
1532;1306;current
1533;1307;current
1533;1308;current
1536;1309;current
1536;1310;current
1537;1311;current
1537;1312;current
1538;1313;current
1540;1314;current
1540;1315;current
1543;1316;current
1552;1317;current
1552;1318;current
1554;1319;current
1559;1320;current
1559;1321;current
1563;1322;current
1563;1323;current
1575;1324;current
1575;1325;current
1576;1326;current
1577;1327;current
1582;1328;current
1593;1329;current
1594;1330;current
1596;1220;current
1596;1331;current
1598;1332;current
1599;1333;current
1600;1334;current
1600;1335;current
1600;1336;current
1601;1337;current
1601;1338;current
1603;1339;current
1606;1340;current
1608;1341;current
1622;1342;current
1628;1343;current
1628;1344;current
1628;1345;current
1629;1346;current
1632;1347;current
1632;1348;current
1633;1349;current
1633;1350;current
1633;1351;current
1635;1352;current
1635;1353;current
1635;1354;current
1635;1355;current
1638;1356;current
1639;1357;current
1639;1358;current
1639;1359;current
1639;1360;current
1643;1361;current
1643;1362;current
1648;1363;current
1648;1364;current
1648;1365;current
1648;1366;current
1650;1367;current
1650;1368;current
1650;1369;current
1650;1370;current
1651;1371;current
1651;263;current
1651;1372;current
1652;743;current
1652;1373;current
1652;1374;current
1652;1375;current
1655;1376;current
1663;1377;current
1664;1378;current
1664;1379;current
1664;1380;current
1664;1381;current
1665;1382;current
1665;1383;current
1665;1384;current
1665;1385;current
1665;1386;current
1665;1387;current
1666;1388;current
1666;1389;current
1666;1390;current
1667;1391;current
1667;1392;current
1668;1393;current
1668;1394;current
1668;902;current
1668;1395;current
1668;1396;current
1668;1397;current
1668;1398;current
1668;1399;current
1671;1400;current
1671;1401;current
1673;1402;current
1673;740;current
1674;1403;current
1678;1404;current
1681;1405;current
1686;1406;current
1691;1407;current
1696;1408;current
1696;1409;current
1699;1410;current
1699;1411;current
1703;1412;current
1703;1413;current
1703;1414;current
1704;1415;current
1706;1416;current
1708;1417;current
1708;1289;current
1708;1418;current
1709;1419;current
1709;1420;current
1713;1421;current
1713;1422;current
1714;1423;current
1717;1424;current
1720;1425;current
1721;1426;current
1721;1427;current
1722;1428;current
1723;1429;current
1723;1430;current
1723;1431;current
1725;1432;current
1728;1433;current
1737;1434;current
1741;1435;current
1744;1436;current
1754;1437;current
1758;1438;current
1760;1439;current
1760;1440;current
1760;1441;current
1766;1442;current
1767;1443;current
1767;1444;current
1767;1445;current
1767;1446;current
1771;1447;current
1771;1448;current
1771;1449;current
1772;1450;current
1772;1451;current
1772;1452;current
1773;1453;current
1774;1454;current
1776;566;current
1778;1455;current
1781;1456;current
1786;1457;current
1786;1458;current
1786;1459;current
1786;1460;current
1788;1461;current
1788;1462;current
1789;1463;current
1795;1464;current
1795;1465;current
1795;823;current
1796;1466;current
1796;1467;current
1796;1468;current
1796;1469;current
1803;1470;current
1803;1471;current
1803;1472;current
1805;1473;current
1805;1474;current
1805;1475;current
1806;1476;current
1808;1477;current
1808;1478;current
1808;1479;current
1813;1480;current
1813;1481;current
1813;1482;current
1813;1483;current
1813;1484;current
1816;1485;current
1817;1486;current
1817;1487;current
1818;1488;current
1818;1489;current
1819;1490;current
1820;1491;current
1820;1492;current
1820;1493;current
1820;1494;current
1820;1495;current
1822;1496;current
1831;1497;current
1840;1498;current
1840;1499;current
1840;1500;current
1840;1501;current
1845;1502;current
1845;1503;current
1845;1504;current
1845;1505;current
1845;1506;current
1847;1507;current
1850;1508;current
1850;1509;current
1850;1510;current
1850;1511;current
1850;1512;current
1852;1513;current
1852;661;current
1852;1514;current
1853;1515;current
1855;1516;current
1855;1517;current
1857;1518;current
1857;1519;current
1859;1520;current
1859;1521;current
1859;1522;current
1859;1523;current
1859;1524;current
1862;1525;current
1865;1526;current
1870;1527;current
1870;1528;current
1870;1529;current
1870;1530;current
1870;1531;current
1876;1532;current
1877;1533;current
1877;1534;current
1877;1535;current
1881;1536;current
1881;1537;current
1884;1538;current
1887;1539;current
1888;1540;current
1888;1541;current
1888;1542;current
1888;1543;current
1889;1544;current
1889;1545;current
1895;1546;current
1895;1547;current
1895;1548;current
1895;1549;current
1896;1550;current
1896;1551;current
1896;1552;current
1896;1553;current
1896;1554;current
1898;1555;current
1898;1556;current
1899;1557;current
1900;1558;current
1904;1559;current
1904;1560;current
1904;1561;current
1904;1562;current
1905;1563;current
1906;1564;current
1908;1565;current
1908;1566;current
1908;1567;current
1911;1568;current
1912;1569;current
1913;1570;current
1913;1263;current
1914;1571;current
1914;1572;current
1914;1573;current
1914;1574;current
1916;1575;current
1916;1576;current
1917;1577;current
1917;1578;current
1917;1579;current
1918;1580;current
1918;1581;current
1918;1582;current
1920;1583;current
1922;1584;current
1922;1585;current
1922;1586;current
1922;1587;current
1926;1588;current
1929;1589;current
1929;1590;current
1930;1591;current
1930;1592;current
1930;1593;current
1930;1594;current
1930;1595;current
1932;1596;current
1933;1597;current
1935;1598;current
1938;1599;current
1939;1600;current
1940;1601;current
1940;1602;current
1940;1603;current
1940;1604;current
1940;1605;current
1940;1606;current
1943;679;current
1943;681;current
1943;682;current
1945;1607;current
1945;1608;current
1945;1609;current
1945;1610;current
1945;1611;current
1947;1612;current
1947;1613;current
1947;1614;current
1948;1615;current
1948;1616;current
1948;1617;current
1948;1618;current
1950;1619;current
1952;1620;current
1952;1621;current
1952;1622;current
1952;1623;current
1953;1624;current
1954;1625;current
1954;1626;current
1955;1627;current
1955;1628;current
1955;1629;current
1956;1630;current
1956;1631;current
1956;1632;current
1957;1633;current
1957;1634;current
1957;1635;current
1957;1636;current
1964;1637;current
1964;1638;current
1964;1639;current
1965;1640;current
1966;1641;current
1966;1642;current
1966;1643;current
1967;1644;current
1971;1645;current
1972;1646;current
1974;1647;current
1975;1648;current
1975;1649;current
1975;1650;current
1976;1651;current
1976;1652;current
1976;1653;current
1976;1654;current
1977;1655;both
1977;1656;current
1977;1657;current
1978;1658;current
1978;901;current
1978;1659;current
1978;1660;current
1978;1661;current
1979;1662;current
1979;1663;current
1980;1664;current
1980;1665;current
1980;1666;current
1980;1667;current
1980;1668;current
1981;1669;current
1981;1670;current
1981;1671;current
1983;1672;current
1983;1673;current
1983;1674;current
1983;1675;current
1984;1676;current
1984;1677;current
1984;1678;current
1988;80;current
1992;1679;current
1996;1680;current
1997;1681;current
1997;1682;current
1998;1683;current
1998;1684;current
1998;1685;current
1998;1686;current
1998;1687;current
2000;1688;current
2002;1074;current
2002;1075;current
2002;1689;current
2002;1690;current
2005;1691;current
2005;1692;current
2006;1693;current
2006;1694;current
2006;1695;current
2006;1696;current
2008;1697;current
2008;1698;current
2008;1699;current
2008;1700;current
2011;1701;current
2011;1702;current
2011;1703;current
2012;1704;current
2012;1705;current
2012;1706;current
2014;1707;current
2014;1708;current
2015;1709;current
2015;1710;current
2016;1711;current
2016;1712;current
2016;1713;current
2016;1714;current
2016;1715;current
2020;1716;current
2023;1717;current
2023;1718;current
2025;1719;current
2025;1720;current
2025;1721;current
2032;1722;current
2032;1723;current
2032;1724;current
2035;1725;current
2035;1726;current
2035;1727;current
2035;1728;current
2039;1729;current
2039;1730;current
2039;1731;current
2039;1732;current
2039;1733;current
2040;1734;current
2041;1662;current
2043;1735;current
2045;1736;current
2046;1737;current
2046;1738;current
2047;1739;current
2049;1740;current
2049;1741;current
2049;1742;current
2049;1743;current
2052;1744;current
2052;1745;current
2052;1746;current
2055;1259;current
2055;1747;current
2057;1748;current
2057;1749;current
2059;1750;current
2059;1751;current
2059;1752;current
2060;1753;current
2060;1754;current
2062;1755;current
2062;1756;current
2062;1757;current
2062;1758;current
2062;1759;current
2064;1760;current
2064;1761;current
2066;1762;current
2066;1763;current
2066;1764;current
2066;1765;current
2067;1766;current
2067;1767;current
2068;1768;current
2068;1769;current
2073;1770;current
2073;1771;current
2078;1772;current
2078;1773;current
2081;1774;current
2081;1775;current
2082;1776;current
2085;1777;current
2086;1778;current
2086;1779;current
2093;1780;current
2096;1781;current
2096;1782;current
2096;1783;current
2096;1784;current
2098;1785;current
2098;68;current
2098;1786;current
2098;1787;current
2099;1788;both
2103;1789;current
2103;1790;current
2104;1791;current
2104;1792;current
2104;1793;current
2104;1794;current
2106;1795;current
2107;1796;current
2108;1797;current
2116;1798;current
2116;1799;current
2117;1800;current
2118;1801;current
2118;1802;current
2119;1803;current
2119;1804;current
2120;1805;current
2123;1806;current
2123;1807;current
2124;988;current
2124;1808;current
2124;1809;current
2125;1810;current
2125;1811;current
2125;1812;current
2127;1220;current
2127;1558;current
2127;1813;current
2127;1331;current
2129;1814;current
2131;1815;current
2131;1816;current
2132;1817;current
2136;1818;current
2136;1819;current
2136;1820;current
2136;1821;current
2136;1822;current
2142;1823;current
2142;1824;current
2142;1825;current
2142;1826;current
2142;1827;current
2142;1828;current
2150;1829;current
2150;1830;current
2151;1831;current
2152;1832;current
2152;1833;current
2153;1834;current
2159;1835;current
2159;1836;current
2159;1837;current
2160;1838;current
2160;1839;current
2160;1840;current
2161;1841;current
2164;1842;current
2172;1843;current
2174;1844;current
2177;1845;current
2183;1846;current
2183;1847;current
2187;1848;current
2191;1849;current
2191;1850;current
2192;1851;current
2194;1852;current
2194;1853;current
2196;1854;current
2204;1855;current
2204;1856;current
2206;1857;current
2208;1858;current
2208;1859;current
2209;1860;current
2219;1861;current
2223;1862;current
2223;1863;current
2223;1864;current
2223;1865;current
2228;1866;current
2229;1867;current
2234;1868;current
2234;1869;current
2238;1870;current
2239;1871;current
2239;1872;current
2239;1873;current
2242;1874;current
2242;1875;current
2242;1857;current
2242;1876;current
2243;1877;current
2243;1878;current
2244;1879;current
2245;1880;current
2246;1881;current
2248;1882;current
2250;1883;current
2250;1884;current
2255;1885;current
2260;1886;current
2263;1887;current
2267;509;current
2276;1888;current
2276;1889;current
2276;1890;current
2280;1891;current
2280;1892;current
2284;1893;current
2286;1894;current
2287;1895;current
2287;1896;current
2293;1897;current
2293;1898;current
2293;1899;current
2296;1900;current
2308;1901;current
2308;1809;current
2310;1902;current
2313;1903;current
2316;1904;current
2317;1905;current
2321;1906;current
2327;1907;current
2327;1908;current
2328;1909;current
2328;1910;current
2329;1911;current
2330;1912;current
2330;495;current
2337;1913;current
2337;1914;current
2339;1915;current
2339;1916;current
2340;1917;current
2340;1918;current
2340;1919;current
2340;1920;current
2342;1921;current
2342;1922;current
2344;1923;current
2344;1924;current
2351;1925;current
2351;1926;current
2351;1927;current
2351;1928;current
2351;1929;current
2351;1930;current
2353;1931;current
2354;1932;current
2354;1933;current
